complex_id,source,rna_hash,length_nt
PAIR:473c19c4d40934d6b846795a9f3a72c33868f145f3f17fa7c1498f492aa675dd,NPInter 主表,7a1f9816cf451cdc6ac20368faf373ac8e4288404e83808eec034b62bf536a35,495
PAIR:dff841cd47239853d33d9aa8077943ac09e045530ab248314d8ab8b252bd522b,NPInter 主表,fe372a4afe02ce9569428c22434d4f75114af5a5a1a9f52c738e6f77ed6d15ae,493
PAIR:d3f2d128df4275ed50c632b8fda7a832fa7629311fc5ed4e9cf5a722c96414ee,NPInter 主表,a0d8ccb536abc107dd22623ccf055ae7acc678316a41b5734b53b18aff3f2050,248
PAIR:92aba43e95758acdbefd98d945fb5ef9df69d42c3155ffd04b8b4c432cf05c61,NPInter binding-site,53ed79b779c80d26602e40a1329a1739a21cb3435f7bfb7873d39582fbebdbfe,23
PAIR:1b0231ea97f26ae389f8137745fbf190b52bb35b263d4ec05fac5e0c13e40d80,NPInter binding-site,b845d6ce57f210e9afcc6f4e797b214c2bd121837037021aafe0b822b269dd7c,26
PAIR:f8b9ecfa3253bada0f136d9597bf36880153a98066e605040b6a844dc811f98b,NPInter 主表,5b1c1a80c3505c17b41f18ede3969cdc78f14ac78165513251de01b21147e54a,487
PAIR:b3fca3684d5a0199b856ae72362733128c1b9131f1ba449aefd3880df1e74304,NPInter binding-site,0ccc348dd203e9262965c2c60a8cbf8f75965683146726b249262e2ecff9dc31,11
PAIR:ee2a01bc3b1c2d6fa356da0c42b35e5da4cbddcb0d013332cd9a3410117821c3,NPInter binding-site,031759f1c619671216005b1b39c322975752054fd47d5ada60819b015b7606b8,48
PAIR:f82acc1410598aa9edf35412aa63bafc83641156c5c478fa6396bbeaf5111d69,NPInter binding-site,101f1694f14cc7145c525c2b987c10dfd44ef5287aea8337461cac705413f629,67
PAIR:31a298f708fe7cd8e3efba3400c9b97482449f7aaa0faf37eb7cef61fd20f980,NPInter binding-site,060656add3e7e574a5459788cc9ae6c80d79915534415da9c8761c2b7a2c6d22,78
PAIR:ee25a7812e439124abe7df6379333b85ca5c5e5b153fc8602ffce367434c4f3e,NPInter binding-site,9ecd955937811abf4911e4e23e39408c4f10ec047692707615d117640923e79e,109
PAIR:be6e5bd0d5c524602a2c18dc582eaef7cf1550a07c23d126af47319123c5cfd1,NPInter binding-site,2e20e89e9bdb9b7afa44c56b54f76fc3fbb557f10d5df25d9073cb5d770dd57b,25
PAIR:7b5bd5ebb1b831cdc97f245e23f52913ef63165fc0014a9078bed62a1f338522,NPInter binding-site,893685ff112674c7a1272234e8779e35f889060c5ff1d88b16154f5bebb61610,26
PAIR:1e27b08a92abed7c97578bafa00c89b6b9067d2f24d8e653a97f2fbdb9f0847a,NPInter binding-site,7c2e88462a8ba1ea334b1b0e36ebd80c169f02e3f38c288b1f45064911aac1b2,30
PAIR:671f017593ea7bee76f81a02196487fe8cd52790c0ac4eccefb1abb3087bf813,NPInter binding-site,460773f6bc5a4a94d0a18fc0c72a3bdb890137a4aa7e939f9eb6dcd2798cace2,43
PAIR:c137de3b2253ba46ed5a1f16d1a21c60aa118c53d2594b518174cb0885f6ba96,NPInter 主表,d4412959faef28eec70cecee33a3a7efa806a0f895c68099bc349c459051bfa3,434
PAIR:b75fd2e7fbea1b89ada743d2f4e7f103184f5d973c30269cc2b57698419cdcba,NPInter binding-site,8a9c90996e7538002e31cf2c2fbb6882ee8ec8aec738ee879be2651c46c8812c,36
PAIR:18e848f6e652b5088bcc01c34f24ccacf4470a1a1c0255cf0e983f1c98fd44a2,NPInter binding-site,cbba287b9ef0c82328af220251933528985fc37f0d5878a26a3a2eb59d57ecbc,30
PAIR:502dfd9944270c5d52898c130b17edeb28870271d5e5e0d45e4c1c0f1da48b5b,NPInter binding-site,5d0cf2f25662a2ae07265a5fa7a49cf72cdbf2860a13a013674dadbd59f7e502,32
PAIR:3dad84636c96b249180194d8b82b4b478ffa04d3e78bf9da85426ed4300fc146,NPInter 主表,980bb96ef2c44bc09746f04c77e57d6acf2e705c2278a3c3b92366c743654111,238
PAIR:39df3cd49891bcc05a813e7d4d933b23465623541de3e4207d4d8f02f9072b36,NPInter 主表,168d4ead38a38dd49a16c0268c6f828c8002e86851e39410f6e979e717ee865f,447
PAIR:4df7e1d37f73e2655aa35fc2f847396b4688ab90a1c150138ed9e5185be918dc,NPInter 主表,2299ffde4ef8b40911125b47e31523227c5c5088548702b0a2c55b6d2f120f25,380
PAIR:6d103cd7f92837b153e462d5954e9bcd0106845120f24d875fb03c45c271e2df,NPInter binding-site,b0562efe4018c43aa96dd9a8ab1e4226015d6489c436f9fd401ca1eae5715008,26
PDB:8VIV,RCSB PDB,d65caa9474cdd48233d994538e2c5c45bb1797fa21e119935a0b373e2683fbce,11
PAIR:e95776c5a00b5aa779cefd870fe8c61f34975d31a2e312c2fd1fc22bc0c55b2f,NPInter binding-site,4f002fc5dc5b49edc9ebec0d5b1a263b8bd944124a7707ff977136b9e8385542,22
PAIR:eb0c878596304e9fb3693604551fbd7c41c5caff3b9a6a8c978d6ef54f2db7b8,NPInter 主表,786cf5f54230671c4a6fe2e0a0aff66748af79b3a5015cab1e6b59a265e89a2e,401
PAIR:529a03e295fd77614250646954996a59baff66f23fe40ad459a76ce5c7ee77f3,NPInter binding-site,71ae1ed0f034a1096634f5dab2056b0e98e2c59d791d9061859d34bc8e7dc689,36
PAIR:6b33147f603bd02ec54dc937ffb1ddfce8995374195269decea8a2ed31e33486,NPInter binding-site,8baccaa7abdcdc6d53d877536a9ecff610335f17c289f058b472d4b7ea528479,92
PAIR:30d687efcefc523ccc5002b07800e9be7361488435377b0f3927192a9fd76ba8,NPInter binding-site,d07da9ddcc1b31ebe5dbaac24bae522046daac1cda640e72cc59da195e991535,51
PAIR:136e9bc7213e53a41c78ab90e3ba84956bd466ba348bdf7af82e6154d6977c0d,NPInter binding-site,1e93fb8594d4d851cae4c02f068cbddc749cf7447d6f2d3cc6f6410a36a2575a,14
PAIR:482982b56308d7f81ee3a16f44b286d8e8591bb0f7886f56e01103d8e039c7f5,NPInter binding-site,a304bd7f363119f058a4f08f0b4230f898f44e17bff3f5f27525c1e17fa0d057,59
PAIR:a6507eec6f352b923544eff193c97706d28d527e955056e3fa3bddcd72583d94,NPInter binding-site,fa6c0c8d3e22cda2f70a244122d53acd4a358dd2925e73b050642adead9cc8b3,27
PAIR:2ba74281a80105ceb5702afbbfe96ec54477329773ee7e82a78eca8e58106581,NPInter binding-site,3555e53c1448dc40235455da7f552591613c7884054b54b35b8bc3418df56eb3,44
PAIR:e1e704f87af1c911af29ca11ded7aaca984d7c4a37c3ee40d5857415bb515094,NPInter binding-site,f06d16c95182de81e846b46dcb80bc4c25cead52ea397a64fa76a76e9b68e411,52
PAIR:a0a3d04bc90379fba864804e1859f0ed2c329f42f6f8fa38cab5c4d70b266fa9,NPInter binding-site,a27006c2738abd4d58ecbb2c911688891dcff0e0634915f2cf6642c67d101d2d,91
PAIR:18a86a3db87c35c25e37fda87ee2ec736a9896f0dd0512b7185a56ebad8f70a6,NPInter 主表,2a616eccefec2cc54a37e2cb18837ea686a7981600a5fb45fe89272ba672f0c5,432
PAIR:4d47034b3bf61c0b68009bd5e4dc5efdd32c8097c790e03d9336a1785dfa40a4,NPInter binding-site,76e04a30c8b9dda266ff403299f37fa1e8ea756b0e13be5859b484545c73a554,21
PAIR:e262e2859e939458ef9a123133f65080d1f1ac3094c79aef27e0bb57f0bde0a3,NPInter binding-site,dcc782bf488364fdba4d934c5c0a1a5f6fdaff91d3a143b647d301c23ce310bb,34
PAIR:930ce3ba95263c9ac95396afc14b490ddc8649e68d044eaeb3a875ec863353e2,NPInter 主表,e76d2c9b317cfeda7f986c9d9f4fb20cf645db8395b82bbce11c762094879ef5,357
PAIR:406bf5abba94b21bb2ab5b5c8e08d932834bae9545ecec214bfc31f0807979ba,NPInter binding-site,2cdfaeef6b6dee7807ddf0f13f502df0de7ec84bd4535faff59ed52089853ee1,38
PAIR:3172bd04f6248f8391d673b15c31ac83b94915702634fc4c8101bc4b4a36a624,NPInter binding-site,be581c31663c57fc3dcfde554f56fdad105b360f111b4df4b7f495c902a068bd,25
PAIR:128280627a7c14c61b47e616aa4d2f5452f16856bae0d64360386325c4d8dae3,NPInter binding-site,4653bc9055d22e4782cf9a6fa35707ef7aaf01c6e0a336fa2272cdb6615a7b36,274
PAIR:2ceee9161d0a160580e4cd9900967d8c51a8753e23726defacef4e98cba53067,NPInter 主表,e134731e0ef6aac44038b2489687213af33fdf56713e7da2db8f04e745211acf,206
PAIR:5f80039dc799c13500bb43d6ecd84658a8bf07a4b6aaf300275a343132fe22d7,NPInter binding-site,834f5acb826f4e441985cc23b230145733291a1dabd3fca85c837b142c47a030,13
PAIR:1476cf57e889a99cd10d28edfdb7dafc95b7f75c55adc5fd48d839f9cc720303,NPInter binding-site,e55ffd5308a6d4942c9ca7db90cc562712dbd148e0ff08219b9ce4e86561fb2a,54
PAIR:ccc897dca43e832c408720abe2e83e80c4721df6b652032ebe040f864829cda8,NPInter binding-site,8d96e94ed712a96b755d36c54533b6d0d87b9c385f2a58d959c22f1b162ce760,70
PAIR:e4c6aba2ad1812c384bc67931a52f14a2c23cc75078782b3fd8718b9ba4bc253,NPInter binding-site,a2c0b1b1288e89603b0920154d92dfa8b76eed409231b989291983c5000a32c1,21
PAIR:1403f1f3cfffa313064f543934c1ddcfcbafa564d2df9ae8ba7886058d450401,NPInter 主表,2eb4c81e15c6b79683f72ceb456ce651eb76d6dd3e0324a8e1505c2388bbadc3,469
PAIR:381045e8c4a87aafb3682ab07624836b2306cebadef9b08b10a8b56f268cadc0,NPInter binding-site,efebd1ededa80b1e8c35a1344cb53dbd8c0392614f043cfd432fa2d4a6e4c618,30
PAIR:8b2fcebb011af9a60a9fe0016b5c70214dafaa6c12f4ab0bd8ea6a79427d436e,NPInter 主表,b18072d91c5f4e41591d4f59d06d2f8351cab51d8d97bf01d5d2708a69808ce4,360
PAIR:d411ba75297a6978afb225254eb6a2d9546312fdf94052d08ed71f896fbe769c,NPInter binding-site,64c5dc12014119945e5a3885045cc3a7e1ef1f9a4b863e32b7abba9845af0aba,15
PAIR:9816a93e4ebefa9124c31bf0f444f99ac5cacd8680732d46b2c5a84ab142f370,NPInter 主表,9d23ecfe637b6280a2e953d564d76c976de32e0e9c7c0452ceb41b6b6419c0ca,360
PAIR:60eb2d64cca932cd2555b1dbcfd2085793b414956d3298a0d13b1fa7eda9adc4,NPInter 主表,86d7703cd0443e6cc6250e4fc81b835d9b27e8b5da23d153450f9eb17478b95d,283
PAIR:2a7eae387b83ac81efe07359c9122a03251447dcb3695a730724ade0c50be159,NPInter 主表,a0d8ccb536abc107dd22623ccf055ae7acc678316a41b5734b53b18aff3f2050,248
PAIR:537a7038ea2465eb6304d543d364390944eec5e6b8cf2977d3749412c81a114d,NPInter binding-site,5e2e7062b850573ff7d4fd8797601bb1de5ec52e7d0478ba1bf3a6dde03241fb,35
PAIR:2253b7888a41728ca1da3d9e6f7c7bfef753e650cb8dbb2d7143012190b8312a,NPInter binding-site,20cb5fb0c38d707992a2f5c263d14b9ad3aff6d3c5ece134b1c4bc022b37ba10,89
PAIR:99068393d0f0074070b07192d5ba80adefa5eefbc57f37c2675c92639fba8b10,NPInter binding-site,5d5a0c475381d890c4be030de222c65bb05168fcd13e91c038571fbf81fb9306,36
PAIR:81d7ca749c8f1ac975115b2d28ca3960db95f00674fff10eb95f9ac711331cc1,NPInter binding-site,0010214df1c34698dc0c31ce37b12f3ea92a2fe30c46813da5d44c22bed7bb1f,44
PAIR:cfcc3291c0b97899f00f7365a420cbedd95ac97d79082ea543570f2b9d569749,NPInter 主表,b0abacec2b4aa6f732c33213bfdb26b3332a0dd0e811e4ad5bbcb35a3f1875c8,298
PAIR:cffc288298221a6840948cf19d01577360086112d7a703929a505c0364118d7b,NPInter binding-site,a0895e89750a28d28cfbadbebf3ac3924133b70a4fea08372e4b493f8cf5aaa7,21
PAIR:178a0787105265a3fec8f3bfb89ee7920b3368cee91da72d6f8f6f973ad0e447,NPInter 主表,64f239d7312c1d9af1be2d0b628d1be2dbab6a173f5e4f56aaca43ae7b83dcf8,476
PAIR:d988445a9e6a753698326d5bc5ebec6ac6e6c5249b23e18bf723b8cef8168170,NPInter 主表,73db25757f4d6d9a449bca99da986b3fe8caeb5821d0f282a43580c1c67a97b7,434
PAIR:65cf72a3b9eb7279ae7d2ed77fa9683d282eb1b0cec77e5c0d82fa94bfface86,NPInter 主表,5433174837a3a57a45ae3bf82a351c2f72b246e6904d2341deddcd9dc1ed1853,262
PAIR:41183855c276f20b274db1c7edcae72f3219356654909af790af2deb160f72a2,NPInter binding-site,6883ff277ccabfd5bc3c5a9b8f82346457762eaf479f732463a430be60198164,35
PAIR:b7484f83bda5d88f936aab273a93ca072b87ccc3680163c124eae8c7e0d875e7,NPInter 主表,70d9b77eca7694299e2ba6b8f6f988f04f2f2741e9e2814d460e1e043c1bee36,439
PAIR:12d8b829c4b4f8e15b9f316f5352b472445b9a704bb72a7bbb86b04c2af7c348,NPInter 主表,28b5ad6311a69ea97e56dbf2a0aea2e0b90cb6f749a0d848120d6cd85efa9529,273
PAIR:459ee96f8e980e25d4bddcfb2a4fc5004b9d762635809c7b11c362aeac0a165d,NPInter 主表,21081bc1b8c3f95dc964a45c97f3d3fda15004c64fa137a21a84fe8ebe2a7cc2,384
PAIR:0b8ed50f87a90514a6009af87ffc75615d5634486ae45baca249eece0d2baf9a,NPInter 主表,6ac7f028cdf90200c494215aca1dba80835e6d15fc2894a709f5995c71da8c16,282
PAIR:b2ec467f3aa182e37c1cc64beaf0a05ae5b96fe5c33bab13784282335d511559,NPInter 主表,84fc3693694833830db986b68b261bcff0cc30832cf53601c8ceac27ff5a9b95,310
PAIR:1a5e44e81f59e55ec33213414259f8f14eeb7795fcec9dcf4ebd0f4f6f7d8d7c,NPInter binding-site,1a05c242ae0b245ba37f0ad2738a8531b12c1ebb74c07900a6caa41f90dcd9d6,44
PAIR:2061eb7eba90794db703de88fbbfb50b851d752cface2841bef6f141a0b6f9a5,NPInter binding-site,65de1e7860ae9f86618af31b514643d5fcfe4777ff05c2776050f0f2d87aac25,86
PAIR:1bac6cd99392c6f3ffdbafdc2af5fa34d3770ec8a721dac7d96b68ecab6991ba,NPInter 主表,8de069be48eca4e7bfae263cc10f8cbf76e58b737761ff4b1f14e3c23341918a,268
PAIR:90565679eca3e90b043607614e98cde2b943b42ff85361541627bc77c0ac9fa1,NPInter 主表,ed48cf25bef8b3fb8d2a902bd0681bc94ee067438d673c700cbcd72698b422b8,296
PAIR:21920319717665ae4f471b41009e207e2bb55174f36cab0a704d40041fd210e6,NPInter 主表,f57a3abbebc38de6770359ac6e8609ae5adbc02cd71e710f762e6ce181206cbf,491
PAIR:22b88e54f3e401bb3762e824ed62a5941dc89880c527b79212f49dbd54939e75,NPInter binding-site,f5ba70834d7c70a13956ef83878b78d9a4ab6b8b51be5208279e3f9cc3434141,42
PAIR:b9859ac36955f371e95e2c17c459ffb9112630dcd7717b0922a1f116a9610c4c,NPInter binding-site,dd6b3f4b2c339b8423dbdab99d6f02b4c1d5f5dd2cd2f6731df2c172976b4ff6,36
PAIR:c8205b06f71d803a6a8e1ac7ae4faca27c60147bacc2edb27462accd74097466,NPInter binding-site,991129ddce3eac54d0619775b83367d426a1fd553b24eb86f686fbdcc87394db,43
PAIR:422ccfe17b81a7a11e59bcf2c198928a17806b8dd700e86c0ae40a2dea4324eb,NPInter 主表,5541ae8c8d678c2b0f6f9b59ddd9000a9c9e15c1e738522f7837712a813943ec,410
PAIR:96ba69392f56386621240c3e2f1efe2f7ce67f7e369cd3e5756682576a1f704f,NPInter 主表,9c288d11dc4d02ea4bf83f5de5165a56e454ac99b9dd87dd6123856889a9f222,421
PAIR:790c9fb4c0b7a67e97d2de659407e885f608f29a25e4f96817032e7a206f6a25,NPInter 主表,871b655f3d018e9da45db9c1443f0fd887da7da9c7678e75cf4d6f5650995af9,375
PAIR:4b1ae96fd5c6358d300db68ab31398b074b155b2c6c67f7b3e1c92ab7b60e63d,NPInter binding-site,f2bc2610ef116cc24e47743827806c79d0982bc044cda8563db2f080da466454,13
PAIR:1b11a7c7901574a3c8d0c425fc71a4ff5a619dbbc7877ccf7c2a6a22b4e6591b,NPInter binding-site,2fcf42e807be92ffe7608e40f1dc2064c48418035e435d12b6d09049ac336551,10
PAIR:d0e0e9bb44e92d0c14c818b3866a5d7e57e1cf7c7b32fa7d2ec5780b688507a4,NPInter binding-site,9e98ecfbf110568f1dfc454ce66707841a733718631f2872fe5ab2ab3531901e,58
PAIR:34b8cc0ae946f64759acbfe0e9394b77aa73dd197ef132553b1bf33104a1f1ef,NPInter binding-site,260ea72a14898d36bd928f3ff525877297407c2d5eb65403decd0eb19d963b29,36
PAIR:c553751bb097fbe803365bea192fbd254e4030852200839736bc797214b23ae8,NPInter 主表,ef1a7cf66e32d46be83eedbaa704a29e992b7e2b00d8f9a4811aa94e7f687cec,432
PAIR:7b13afe40b9c04a10ff0ab9f1abe4196f2d1ce87bb014d85280e687d98b4e801,NPInter 主表,dd96c6e27e7e4a7b6dd84e001f166d1335aa253c08c363a21946695801cf7d1f,346
PAIR:931528a8bb8044b3c92f845ceb6c29fc8358f2250d883deec96e049cafb45fe5,NPInter 主表,5433174837a3a57a45ae3bf82a351c2f72b246e6904d2341deddcd9dc1ed1853,262
PAIR:a761f4a74dfb83891d99c5bce5737b29b59b2355faeef856100e28a83957209a,NPInter binding-site,5c3652a94f7198110662ce52c030cb91c7f1bc5bf042c1fe92a218cff5db26e3,31
PAIR:9ecd25fe786722a61dbb2f845ce5a94a2c360e80533716b3d12741e42ec57be5,NPInter binding-site,cc081132691a62f53d03af4866b126c75b826082d34280322312fa723e710109,27
PAIR:95ce222405968797bf8e7775a998ed68bdee8437fedaa3200834250a7bea4b50,NPInter 主表,a4ba039145f5136f486195dbca7b6f7529d2d44c61b93175074dab3370987fd3,261
PAIR:976c8fb5dcfd8d9342be023ea1b81d713fd36b5d716317d7c656c72c71ed0871,NPInter binding-site,e2efbc24f31be6f67915c7224a2ae57c61617f16232ca7ba8b6dd1f163d0081e,18
PAIR:64b1d162538edd546134ab24c59b451fb586802d26ad2f8498c36a10a08e9470,NPInter binding-site,8edffd32890965913396b17918e325b81ed78e58471c0b44d8134d7aca965ec6,165
PAIR:05a7745fcb5ecae6f44e56f73c20ea7c774ffa8d11be98bdebffb29f4fb473f2,NPInter binding-site,644b746b2eec69392ba344d1440124daef0118aa64ed61e706603ad34d23b577,31
PAIR:481d46654eec1b2c0b795a1d88f6fe65ba1559d4d748ac7a3c3455a965023a4c,NPInter binding-site,7c1975b3e7920d5a0a8ff211ab5aa3f44bc9dc2ebbd1404beab7871edbab0b06,44
PAIR:6af09c2ae1c1a7cc7f349230e15568551ebc21f02cca9e3879e7e8a83b3cc083,NPInter binding-site,ebeb5f6e2d32d3a9ec1edb4758f6f35c741d8f0a71504d604b473de69667d0ca,29
PAIR:3cd7cb21b1d6c422efbd9b5c3355448dd2a1cba1fb33c743ef3ae5ccd5f06d6d,NPInter binding-site,ff1768ffa7a35adbfb14a2fe13529ba81576d81477e220266f65285473303a35,58
PAIR:f3e6e02dcdb94e25f09e7a12b2839dd730769e5c542dd249c6ecf4a1c88ae54d,NPInter binding-site,b675e18f87385685a1a904ef80a58174ab12b5d3dea97e2fe749d05571b22913,19
PAIR:9be4c74c6f2515131a722ac865acd0123241157400af972ecd5d2ea0db8c01b6,NPInter binding-site,f6daa1ce8264c0726e832d6549062f550e2616b93032a31d2e8b8bb7330581f5,31
PAIR:e1cea61e630a6b11b607a66c9bfc2d86af3b33611da547ad0bc991b1ff9da7f9,NPInter binding-site,5979c2ea52e81fbb4d69c79a24cdff7ddbbdcb643018354d3e3bd7f167706bc3,17
PAIR:6f03f311eaffa0ecb102c804871666229b7ab7c07ecc9b1f668cb7a08ab2d0bf,NPInter binding-site,a2ed672cdd731501b793f9c8a6d855a8f1ece99e249ea897b843ed8208c04f84,123
PAIR:f8fe45adada4d1c60534285a9a9ca9b609f9408f293e9cc5c1d27b25fca624cc,NPInter 主表,2774756de7b1b637eb8d6aa9e8e6b35300123b54024db52959602ebb04e4b0b2,420
PAIR:f4ad7524a18d17d00a865fa346ec7f1d91c812a12bdc9766eef6ec36232bdf20,NPInter binding-site,ce929395bc26a9ae88874008a535a0ba8271b2ce1fedfc46fea8bfcfcc2d2729,54
PAIR:5a8f5d1e646054820c269fea685d20101d8e143f0e1c138572d0795f94b268ea,NPInter binding-site,2227e01f32ce110d3b4f3786f7adc7cdaa5fc6f00522103964d57993f011dc6f,36
PAIR:355d4745f5bbbb8e6bd1f259996af83c23d38764e8a504b58dcdb1dc359a7a21,NPInter binding-site,484309347dfb328bac02bcdbf3e7873eb8c3b36400fb4f3735b953e09595cac4,72
PAIR:bed760d07f5f6fcb89587dd2e70f9313dba89a5e519c7a959b9555643568d410,NPInter binding-site,f5b4611cbab235995f0d2f6b71e6c1a1ebc99fd4bab636dff186034cdd615704,39
PAIR:cd32bb1937e8c2f6d24c38d7dd23081433f40d7d4d2da7b1f7b9513294b52cba,NPInter 主表,6032f1ade2769e412fc1c2f535f7408be5f03ec2db98767963f482b7015bf5e7,348
PAIR:bacb9a608f3695745240b7f48f8d53e0b55f66f0f6351ef65a042ea678a8141f,NPInter binding-site,216b50cd4bf92bf77c9da078acd48ff550a391879d8bf1f04d08de994f0dd2ce,78
PAIR:ca64161cf867d51eefefab22a04833fd41a8b73445139b7b42739e36eee51614,NPInter binding-site,ea5e5cc1e0f5aa42b2602b810f5a7088470e1d474eec2e70c12973ba8236eb71,21
PAIR:65e0c7d2a1e14e31bd2a585a0811d4de69357a6ce468806d6056a199b3ca42db,NPInter 主表,352d7fb79bc346a76a9b1c782c55423087a139fb4343d1e330d2c8aef91068fe,356
PAIR:e0adafba611746372bd56f169cfa4a478cc60316e0151a29c96f7cc9a015a46b,NPInter binding-site,734bc7fce1dbf825fba2273c49ad541b5e8f23ef9e5f347d6bd882a640713f39,62
PAIR:a2b106b394053fd9edfa6f6fd62c0c1b48af9159256db2f8118eb2efed85df32,NPInter binding-site,0b4a70c163bd814e84af190373fa2c22cb0cddc52e8730258e8321d16b0a649a,102
PAIR:ee2e0a0026dfde399a1bde9857f1119b1c52fb99973fd9d76b3d689c1adbc358,NPInter 主表,bb4844c9f3eab12a7d7ccd32db191bab886c9a83908a6108e89cc830d2f16188,414
PAIR:219f4a348a9fcc9dc00551a42c57cedc152c978b5984385e31ba316149ad8639,NPInter binding-site,7161dd29780580d08683360521d5285ac1d575b98d051b4974c0262f6cce3237,55
PAIR:8bbd5c3df864c2d8c0cbf734273351f7cef9b24031b2f87e4d0455dc51422f18,NPInter 主表,dcf65edf7fbba9a6c9e637e48139794358f9a74a52175ca0318f09f17f0db0e4,434
PAIR:9f080ec4862d92eff26b2031a0bac7d482e93dcdd64cf4ace5d688444295000a,NPInter binding-site,d739d353b232798ee8752e199edd8a0b241c9302fac024979dd7c3d94b31cdb1,42
PAIR:df478ef291d66a0a983de7e4181ce0103d822588ec310ed04a0f370c280301bd,NPInter 主表,c2072ce4141257c40a13e44cf447f1daacfcb6c856e959ef647d4eec684e5857,300
PAIR:333f0175684fc7683a77b18ccb85e8542a4b46aeeda9c77c1998bf6eb762ebaf,NPInter 主表,487e54fd26cde65fe91d6d7195078852ee7c151615549aab4ed482cd289bbb83,437
PAIR:5259fafbbb25d4ac3bacbb5a40113b6863e94089c8a0b8226b1b40c83bda54e9,NPInter 主表,8a818d9523567ccd48d97e1aea330310ef53eef4ac2a05e78808be481c7362f0,426
PAIR:da40c4bb8b630c50c6f97817456b7908802539c42e0cb78100bcfdfcf098947c,NPInter binding-site,8c36283855e920e21990bb45b332f31c98817b3094a4e75dc29bd5deb0eb5a20,72
PAIR:6e89b9d92d09b022ee995a4b745640ce5af5a02a8c5044b31bec128a0f5131b0,NPInter binding-site,067586133f22addde65c798b39ce71c5ed5c99218e44fd051b77f210edc58836,22
PAIR:e6db3aa330b9b773b830a1f8ef84fabb2a0c567a5f8535e834ade682882fea1e,NPInter 主表,dd4211a836c120ad7cbcc684dc1e9fe2c356d3b70e0108b04d46e92e1742c956,308
PAIR:85a370bc7d205480e9062b0c74dc853a708bfb251114c96cc8f5d03fa9dfd711,NPInter binding-site,fc4b6fc0e5535d19267a6512e01baac5e0e0636ae620dffd6ae0dddcffa22466,20
PAIR:0d11f70cc7e21b0e2407766ba8ef7f04cbba637b13e1c82f56b3246274face72,NPInter binding-site,b4fffbfc2f35ae8ca00b03ac81eeaca11b4f108f07ee7b181bf2713042c3ff64,51
PAIR:1172e523b24cdb50907cf93af360b91b02351ed4d0dd0881ee740cc88340e68f,NPInter binding-site,847a9cf629ff622ecfe86849fbb00a041028dc34e4004a06289b33d2324fc314,43
PAIR:3be820a926d9610738c1306b2336b43483e6bd6f84ed4b9130c946abb676d366,NPInter 主表,2dccde41bffa70c1e80d951293bb321046321aae72554df73f89acda6200e65d,404
PAIR:7500b2c118e9b8549a96fc36611212f318abc8373f8190070875bbc71004043b,NPInter binding-site,4d1731dc2a4f95f1244cf9b66a6024e34f3eed88069982622130331d92331d9c,67
PAIR:ca596fddb98ded757e1292d14610e51beacc2346938a91a9a9c8c359597a7758,NPInter binding-site,b5dee561156d195c2113de726ecb53c49ae10e9a7ba158f586e1c3fc79783de0,51
PAIR:e29ac606119993b5242d9322a752a70e6bc8eaa7dc71d0c03645b0b0aa35920b,NPInter 主表,2dccde41bffa70c1e80d951293bb321046321aae72554df73f89acda6200e65d,404
PAIR:444ee4720cb1c37dd317653f25cef56158479c3349cb2536bf374bd758f9a48f,NPInter 主表,eaea8aaaf1b4eaf7a94f31ed59ef9fc4d7d34f2a1c3a4480dc434e3ac00871ed,307
PAIR:1284c561277994ab0b1c6e8d31381922c98035c5b762df935dc8d9ed3757e4aa,NPInter binding-site,f48fdb5ebbeda62338bd738d17c0879d6ac346d816cb9e751f7974e0a3009267,32
PAIR:6e5e871d95ed39f1482c1002cd8b838f48213010d9f6cfb37f3546b9761b69ef,NPInter binding-site,1b0741c0e52c7828f62dec60fb9b20a34733067204da9d0fa423c6f27b28853a,38
PAIR:c344438f46ba457ddafc74afde79c0623f1aa500ce77045752b322ded1079c66,NPInter binding-site,9444fd6713ae647fe74c42298130ab0c70f23385337c4b33e4b81ee94c4c5822,47
PAIR:2143544934e0b946573b49707c912e2d2900f72bd4d9341c8551ebb1812c750b,NPInter binding-site,20c110f6bfcbcbdca6b893086ce5d3264305008ac67d750326514e3a6cb7bae1,12
PAIR:dd13d25ab92d6473d4ec317754325b40e1eb60cb2f492eab4e4b0f19e2409695,NPInter binding-site,3007fe148b3a6cfdb5b3d965539363347779a381458678abc3750159e02f7d3d,22
PAIR:104a5a2c0f6905fa2401ee0a97f93a25f8fc6c0c63f9293660c9a3a0b98c070a,NPInter binding-site,1ea90bdb245dcefc6c6acf186da2d561ee9fcd014fe1811a1d45523a90f504b6,163
PAIR:0366b395731c4d6b803f10f5dcb7754d5910349b6f4cdd6fa50556f6a1338408,NPInter 主表,301f1c3cd56a41b8a3fa063cd6eca3c8fc0d5cef74c7fea4cf8bd12f8e95c825,380
PAIR:ed6d80609cc9c486260237ff3886eb1b977f91e6462873ddc717102b172eee2d,NPInter binding-site,d73bce61ab626d16343ba45bbcf26542bc4768c980fe4321d74a0724ac92f657,35
PAIR:2339a5bca6397fcbe2b0fa574eb0c33f71144f7616db334321bfd57727eff7dd,NPInter binding-site,ee8324ca7ef2c66ac36eb474d54b58585b80bc439240272e840c33b583ab5bdf,15
